Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[84.0, 278.0]",[21.  69.5],102.4027,92.74247103973869
"[84.0, 279.0]",[21.   69.75],94.4035,92.73824989154012
"[85.0, 280.0]",[21.25 70.  ],95.4034,92.82850708108107
"[85.0, 281.0]",[21.25 70.25],93.40359999999998,92.83522490566037
"[85.0, 282.0]",[21.25 70.5 ],102.4027,92.83628764769065
"[86.0, 283.0]",[21.5  70.75],96.4033,92.81496504282656
"[86.0, 284.0]",[21.5 71. ],90.4039,92.80350357714894
"[86.0, 285.0]",[21.5  71.25],87.40419999999999,92.80616613418529
"[86.0, 286.0]",[21.5 71.5],95.4034,92.78853899204243
"[87.0, 287.0]",[21.75 71.75],97.4032,92.791329719725
"[87.0, 288.0]",[21.75 72.  ],93.40359999999998,92.81012990506328
"[87.0, 289.0]",[21.75 72.25],83.99159999999999,92.82957438190425
"[87.0, 290.0]",[21.75 72.5 ],111.4018,92.88251383647797
"[88.0, 291.0]",[22.   72.75],109.402,92.89511802507836
"[88.0, 292.0]",[22. 73.],97.4032,92.92874815007816
"[88.0, 293.0]",[22.   73.25],118.4011,92.93389371754932
"[89.0, 294.0]",[22.25 73.5 ],100.40289999999999,92.9449056906363
"[89.0, 295.0]",[22.25 73.75],89.404,92.95537610939112
"[89.0, 296.0]",[22.25 74.  ],89.404,92.99409655172413
"[89.0, 297.0]",[22.25 74.25],103.40259999999999,93.00941133333333
"[90.0, 298.0]",[22.5 74.5],98.4031,93.01194299591
"[90.0, 299.0]",[22.5  74.75],99.403,93.04863411524731
"[90.0, 300.0]",[22.5 75. ],107.4022,93.0768149670218
"[91.0, 301.0]",[22.75 75.25],100.40289999999999,93.12383146181082
"[91.0, 302.0]",[22.75 75.5 ],116.40129999999999,93.14673481331988
"[91.0, 303.0]",[22.75 75.75],102.4027,93.13615210843373
"[92.0, 304.0]",[23. 76.],92.4037,93.14846561561562
"[92.0, 305.0]",[23.   76.25],97.4032,93.15109930104843
"[92.0, 306.0]",[23.  76.5],92.4037,93.15770353585658
"[92.0, 307.0]",[23.   76.75],100.40289999999999,93.16550496277915
"[93.0, 308.0]",[23.25 77.  ],104.40249999999999,93.17660168233547
"[93.0, 309.0]",[23.25 77.25],89.404,93.18516625555007
"[93.0, 310.0]",[23.25 77.5 ],99.403,93.1565936086529
"[94.0, 311.0]",[23.5  77.75],101.4028,93.14233895149435
